"","simphe_mean0_hSquare0.7_cv0.1_QTN1000_A3.3_D3.3_AA1.13_AD1.13_DA0_DD1.13_epoch1651144352","simphe_mean0_hSquare0.7_cv0.1_QTN1000_A10_D0_AA0_AD0_DA0_DD0_epoch1651149628","simphe_mean0_hSquare0.7_cv0.1_QTN1000_A7.5_D2.5_AA0_AD0_DA0_DD0_epoch1651149628","simphe_mean0_hSquare0.7_cv0.1_QTN1000_A5_D5_AA0_AD0_DA0_DD0_epoch1651149628","simphe_mean0_hSquare0.7_cv0.1_QTN1000_A2.5_D7.5_AA0_AD0_DA0_DD0_epoch1651155913","simphe_mean0_hSquare0.7_cv0.1_QTN1000_A0_D10_AA0_AD0_DA0_DD0_epoch1651173856","simphe_mean0_hSquare0.7_cv0.1_QTN1000_A3.3_D3.3_AA3.4_AD0_DA0_DD0_epoch1651183589","simphe_mean0_hSquare0.7_cv0.1_QTN1000_A3.3_D3.3_AA0_AD3.4_DA0_DD0_epoch1651183589","simphe_mean0_hSquare0.7_cv0.1_QTN1000_A3.3_D3.3_AA0_AD0_DA0_DD3.4_epoch1651183589","simphe_mean0_hSquare0.7_cv0.1_QTN1000_A3.3_D3.3_AA1.13_AD1.13_DA0_DD1.13_epoch1651183589"
"sample_442",-208.583655446105,-660.581923406639,-90.0933459668954,-98.7076876319994,-198.247197946774,181.188437854449,30.3099302802239,218.687469034906,-180.966295071416,-196.346170634372
"sample_98",66.4838009153125,-690.955846718589,200.240654475989,-280.198116557707,174.249690780987,-386.339406497567,-32.4616947145729,-69.2330005616871,-11.7305738565075,-55.7140814040804
"sample_521",40.9503444849608,-305.668660683103,-69.3744468058179,-289.578384095897,81.996380705447,118.906404464949,-22.6148196165886,-27.6437324079493,-164.000069800776,-164.5776853999
"sample_97",21.1581175721364,-215.82546402917,112.31810991798,-551.340049622536,121.547309877903,-167.24804576231,104.351634991852,16.9787245159817,-12.795864098724,-109.997726044288
"sample_321",93.1062090418692,-985.060120853308,96.8326560253329,-208.655030602618,138.559095631748,-138.650894600405,-169.323182893765,-51.3502465486658,-44.2749792900903,-21.7112399073189
"sample_277",8.41510111295224,-276.143653757738,10.8047947075042,98.6114330563209,322.597000980329,-69.5482349491726,-26.0377883470534,-117.176399840085,2.08003741992292,-87.8401461621149
"sample_319",238.566167734267,-636.653046484419,-182.335380262026,-61.7086357998226,117.148116480983,-230.382740884709,-92.2324582949214,26.3509471139187,-104.924374190181,-82.4973034354177
"sample_344",191.410455595437,-760.836818299502,140.137893596611,7.57048913908302,-203.624045394412,-284.800843867817,-93.9744986757699,-71.3715074635546,-89.823704575202,7.35005386790385
"sample_661",16.7848099211965,-384.94549666326,-118.582481622486,95.3280735988817,142.579433965501,68.3856993617731,-179.157943118525,-33.2045311822888,-24.5741128012911,-130.134771998883
"sample_64",203.026036605177,-727.465414012208,-131.078175801938,-35.0826736392926,275.821847350275,-38.3116395125863,-79.0887633165292,-196.313632496535,-64.0410509862995,-190.52827150903
"sample_520",218.339939500073,-741.528287882001,-17.5652600861106,-116.653226850339,35.3031046795321,145.910354259259,-6.35549458905258,45.1456182462152,-96.7259714962748,-87.0457816512235
"sample_615",118.056290830694,-395.780592959484,23.5776680341486,-301.579902386433,-338.678150955936,-210.632400147331,116.977977184537,15.2920587287302,19.1131415651317,-109.440683703281
"sample_749",218.038660314321,-539.209526175506,266.234602663399,-283.72144438235,-46.063184716811,-188.682813625074,54.7508008486349,-69.1358505910589,-109.661565157931,-60.4446063978979
"sample_343",190.636803496646,-323.618352554788,105.549951603634,-127.479107207359,55.8350576962078,-416.056959750713,44.7594727273588,-173.774511144076,-7.68393677247328,85.960867811572
"sample_664",-1.05055370767406,-618.079012711254,53.4857588364946,-207.171295381686,329.857040700738,75.1550932953676,80.0115478697402,-129.552320801167,48.550584507325,-50.1846632143135
"sample_915",243.072862853674,-396.397759068765,253.862358553349,-84.776787949326,-73.9541850963332,35.0599923610438,70.3685508814227,34.1426282187932,7.46533645934491,-110.671276636337
"sample_222",151.099057669334,-54.7570567003205,-59.5567585337481,-116.918128206718,181.94784993667,-98.6791533540289,-9.81491290061795,-198.647737138364,-230.479573965929,-11.6007490128157
"sample_306",48.1639439157409,1.80110774721558,153.391776231236,101.837579742674,-28.1718638235287,91.5163675253445,-15.1072526251513,32.0244375310611,-121.151250917147,-4.11065092603372
"sample_800",48.5221066781342,-542.49906029368,280.633894622533,-85.4569882139928,185.534833942676,-123.422293929703,61.1864251245061,-89.9896042218759,-98.4675201763464,-37.5315822020665
"sample_199",226.532664759941,-84.6254047295646,144.091932559973,-65.986231299882,-47.7636266196072,-216.744959054145,110.518233989777,22.3272515468581,-130.279913983946,-69.2709379352736
"sample_312",103.48927032524,-393.563954312432,-226.320978200254,-198.443019618343,85.1943737388125,-116.842957163323,-222.84881463493,14.0748986920084,132.671911208583,-203.798229264018
"sample_318",164.891162504668,-75.4886098528546,16.5634530776705,-235.880266336455,116.201617483055,69.9590947954825,-103.814001519418,-49.4523677728659,152.703515922485,-150.901285618299
"sample_922",29.9772884869288,-101.905858515123,-335.198377772186,-260.595219790058,115.957826388334,270.601520954559,-16.9092516116364,-250.550683211443,-162.705537982182,-107.898429809795
"sample_281",40.920770437789,-119.38598939227,-227.951363220203,-171.079986441996,-41.6882556051821,-178.703266379198,-137.038813003141,-52.6844226565709,-169.803018994871,-74.5337785684249
"sample_315",-2.25707581749502,-242.091144037423,-124.423789002484,-220.234052294395,27.2239760525368,-136.005338214266,148.35426833215,-141.537192368638,-118.14569623922,41.9191765337848
"sample_311",76.7296842201166,-380.357765840802,-369.738706469816,-201.794337858265,45.5330030998714,-121.827006793436,157.737293872785,-146.105889758298,-183.192987734752,-94.9299138904365
"sample_254",110.132381465012,-250.330264333722,337.4711154144,-163.297684335082,125.198343372553,22.6330749519098,-109.262418029614,96.1937010006919,36.6035206485528,-121.586178580271
"sample_212",63.5802657351664,-529.730806037585,28.8606062660967,-227.444081181529,4.22061988079608,4.50632176615903,-118.71532120749,-69.6365653101044,6.69816432664317,-90.5339225407164
"sample_124",178.068770803022,-194.713361662541,28.7442876646392,-13.8030604293444,166.057541660897,-199.19054398029,38.4843651547857,59.5114728117257,-84.0864193447065,-219.899983905444
"sample_565",250.81059135224,-436.071389747025,-63.9604105758268,-70.4117206847881,98.1118013782823,-20.4755394520983,-186.939559447653,-168.55469151145,124.442136633994,-72.7548417331057
"sample_229",77.1587857243938,-147.480862022219,238.354142888467,-138.367271697793,248.441693486116,146.386820073067,-209.648865057931,53.1924009123096,133.706577068934,-271.110983945926
"sample_106",137.577891917395,-101.57454549013,-99.7974287342829,-131.099689197085,-56.2294391569999,-143.90707687484,-122.682032372912,-211.349590062314,-82.7058073637008,94.334569121882
"sample_144",369.640323923499,-322.910542734381,-49.9087824201812,-76.2244742359334,74.3289133968971,-169.557421246046,34.5384094553803,-133.03479467399,-116.132362321207,-97.4412787139196
"sample_941",218.340345076359,-409.123550914018,-71.4131471925143,-67.9603488666647,213.46111232119,-164.421949947016,-44.1632961318354,12.8150933425589,-127.772040897232,56.6727564131549
"sample_633",147.079838638982,-392.857293756493,76.3783909462778,14.0699574017289,-20.9168642446944,266.319666002524,-75.974033479366,-45.7801752287767,-39.8955248287482,48.1061852595607
"sample_708",201.736760467401,-250.119767917365,-325.115302603212,1.60291341785451,-21.5328658106526,33.4123426946445,-49.4887206449711,-157.355765407847,-51.6487551962943,1.85056481430938
"sample_704",290.29181347432,-226.101867728973,-57.2076302387316,-33.6795389469494,2.27606867776318,-104.588269326249,64.0099907331815,5.37938422833028,17.3027993043963,-91.7559209781041
"sample_836",139.971692457626,-440.597126232639,-174.377694239601,14.6137306407276,176.817148330767,-119.099526395089,141.142201264313,42.7475428450519,-98.4070368656899,-65.4075781187783
"sample_373",123.229193960415,-230.929199241883,191.831871869563,-395.967132523554,-121.255841397035,-167.332241352004,100.153367387369,-22.8183578888384,62.1257684938408,-140.906696975581
"sample_346",-6.2150840651075,-192.142136280844,-19.6400306632116,26.4636808417047,101.284511598529,-175.10548327911,41.9014148363207,205.570085168107,-91.4265136276278,-203.760166765214
"sample_204",202.379377403486,23.8034815947084,-76.0851759318283,31.6158252311477,112.487990098675,-45.0570468206328,142.090735944786,-80.3786480207345,-63.7208891179284,-100.952298442302
"sample_293",210.571262308938,-168.597274099219,-173.442351632298,-52.849197419821,280.176906486162,-5.03039824195057,-31.6181485505323,-191.670201013114,32.0094837913231,-88.7215807358356
"sample_333",88.5581439219978,-376.577698595001,103.396088645791,-109.773328035881,68.6363279621505,-411.255519920257,44.7850199681685,55.9902627363011,-86.2380957618049,-21.7288045807582
"sample_348",235.288456653446,-202.861034727003,88.4676568560963,-72.6617688469155,61.1607798738204,59.7289263482621,-16.5454807645374,19.2640491759493,-193.984895871662,69.2144311398498
"sample_353",55.4383422004089,-289.464260240057,85.0918926057931,27.3741855305138,224.830026122476,-90.0418588061521,7.3013280568861,114.681513345699,-138.811851032021,104.904498824146
"sample_138",228.057513962904,-228.311611935838,260.571636700984,-319.376931838694,133.29863843125,129.032940584787,-27.6566894607604,-119.316547546108,-174.560033034704,-101.201211433146
"sample_359",-37.0404989646937,-334.720683307023,99.8703892284066,-342.930346880021,-320.309758910933,-373.39269574341,-120.808715465609,-168.952715251395,-1.58925729518138,-175.221748244844
"sample_336",92.8832118587059,-100.490673920917,78.9525739665904,32.718433508686,-3.07866009556641,-151.846006119679,20.3127094430507,-34.0944274140643,-170.921492403975,-66.9406542979177
"sample_228",48.8434015928235,-584.753734704837,12.3145514999129,-21.9401626082386,119.771098092885,-168.727010972869,116.673056923879,-180.08876089167,-311.127741880484,-206.642118281394
"sample_466",127.285382165118,-21.3274097928394,-224.813995178434,-168.314115094698,-93.5561446947581,-271.0243486574,-47.8762406685115,97.4702387462131,-32.1103707724694,-260.416661556565
"sample_78",215.542703557329,-505.277508040576,101.254447092475,-75.9481866983319,-101.137314011664,-97.6155581295783,5.95440364257381,-206.173320747929,60.4084908670035,-34.2778525907955
"sample_335",285.607635624878,-613.3008369498,-123.363595659098,24.0642620054634,338.979721918356,60.8405820428585,-14.7222439927171,-204.123113349345,5.82953749224068,-199.524117907216
"sample_232",128.709473832878,-235.949416469606,96.4629151024949,-66.6808065544253,119.1993975581,-298.602183131914,-289.862786800399,-232.180320967713,60.7602629712303,44.9994734203313
"sample_323",-53.8473271994192,-553.343009616904,-250.10852117247,-109.234384893343,-16.3349270750645,35.9923963360206,294.119084550309,-104.957580843893,-35.790871143073,-86.711368077727
"sample_334",82.5758847662503,-178.682055317694,-338.722858021026,-190.611723995689,-118.659398420928,-155.987781274614,90.9762092087228,132.123565565075,-82.672652155281,-9.97181960294656
"sample_15",159.513706402917,-312.31576485922,-88.2094130318801,-420.945866488104,209.281643444925,-142.943791055363,6.48484950761186,-38.3796880679708,-250.957735228233,-127.491851404954
"sample_363",111.389680566106,-308.312027491381,-154.31790834655,-176.889546619454,72.347443662524,268.848272632077,11.8541051044423,-21.2095818439923,-122.297214951385,-38.5727981960657
"sample_280",109.539831707492,-380.001595952408,66.6037107013069,-276.183151528589,5.8797015435983,-52.4292425260482,-93.2460751050454,-132.959403447161,-31.8815765185498,-33.4995725243069
"sample_285",108.983306349083,-363.703253232918,-84.9942533352425,91.7097852568208,214.608428796301,-193.717256416518,-18.9026221435641,-194.543105651858,-306.390584033846,-62.6121809934666
"sample_276",126.726643032719,-149.897563144877,73.7518535957139,-188.529685904145,32.562513819916,52.3653175006146,10.5244474198172,40.7385816417179,-169.540290083275,-48.1145182517352
"sample_55",-73.3309290497286,-316.824547971875,-132.800940427054,-202.279956886383,94.6214469030647,55.8355166979096,-207.764243262585,94.7952801523154,-151.537366043546,-124.165908184326
"sample_422",213.199771312117,-203.614394194233,-41.6914719552553,36.7448304085227,66.6348324413973,-31.9129185338462,-49.6274185919881,80.8832335097769,7.1034070153991,-120.874497816389
"sample_858",109.127917213334,-535.629046226571,-293.699937067919,-172.381378662106,-94.7581211010103,-344.530191233165,96.0786103207796,107.571102040281,-35.2371488000488,3.97456061333978
"sample_278",282.841489311483,-612.644563329158,124.080139574205,-324.13706124805,10.3188272256283,-219.345633262524,-310.22300174775,-125.969390505434,-121.49653791214,-119.813462218545
"sample_721",99.8341825133547,-540.189943515008,127.736491217567,-275.328607005394,-39.1685364030957,223.9533251872,-82.6627592756803,163.81021939257,-73.2632915959866,-205.176360885466
"sample_685",62.2662050394871,-431.950439061511,-106.654988821746,-180.561956544909,63.9840456069702,-123.343280933045,145.447257825088,-27.241520645666,-101.383224700178,-159.766327598328
"sample_1001",0.128771297567724,-738.966674314456,23.6185202496244,-261.077538054442,-87.2926579311502,-123.723398498664,-105.990532539307,82.0184123685283,-234.337485181316,-191.081388455176
"sample_560",-12.4893687581499,-501.112052223481,-5.60933603543058,-119.099389390064,180.207991507473,-318.560929025785,-141.773003929005,-142.590028944625,-206.845524176135,-48.7418925249336
"sample_643",124.504143465213,-636.879726970205,-138.414142859799,-77.3462925755394,-46.9493288932591,-444.258817260919,-17.9300621966523,34.6057475580161,-58.763606059121,123.629985798566
"sample_691",208.480975917606,-204.364982919485,-52.3694324326475,-193.364851559376,145.990396139729,-119.858465592147,89.2860680248343,-105.172808360816,-90.6906550671302,-88.4952577890428
"sample_57",-45.6943041733576,-513.070054453139,-197.327180777145,-365.045376267242,188.35128500578,-215.31741783315,114.829941073419,-42.0282956043908,-5.48072565076319,-113.864354520273
"sample_567",264.562878630486,-526.041546997012,27.3815343055559,30.0921384919834,90.5718610807754,-201.968605148228,215.202594341276,-51.4490015514387,48.8564989409988,-83.9750764421708
"sample_295",258.837999149152,-762.545333466913,-126.903059564034,-453.005653274821,65.2843731096849,6.2334192017025,-160.138745516495,47.0472209860672,-98.6947146283974,-12.9004373384212
"sample_575",156.663191725641,-269.166299178828,-220.243564530021,153.9899657802,-180.916591030474,41.5584851063134,-48.0517840461321,-132.078454023711,-86.3216978329414,-91.6585739827103
"sample_683",-17.9760280866552,150.978981628702,-84.3904772933258,-84.8692132663344,283.013667957472,-108.453260012919,-293.178780523133,-85.9957711229256,-208.348565224848,-211.342805947119
"sample_919",106.245712857627,-391.927501465094,-368.275558814222,-165.119588249938,144.400687179908,141.774501528383,52.7327770758993,-42.7410886535391,-101.982503348065,-197.860305184324
"sample_1013",217.369568167935,-360.922032838934,-335.616468929527,-116.027146988073,94.1555419067564,-129.611372197938,-94.9932552033165,34.2791716935987,-99.0554672098023,-105.86129751493
"sample_897",-12.6826244980336,-600.157709460533,-400.091722580356,-275.820965479356,180.718587666772,-90.1970064359204,102.573787529581,2.40649993289596,76.0183681381195,-55.8977339677875
"sample_1032",15.6277118519497,-302.28350187427,-249.024987558776,-281.559671349913,-155.285166038431,50.6733175918764,64.215284998864,-30.9129840611376,-190.438621839835,-279.478813518695
"sample_847",134.272669248075,-527.548069609923,65.3834869274556,-328.528064128472,119.682598860027,279.704217600409,-34.3365129314734,-19.3692034433671,-44.6437728973726,-222.374088843573
"sample_944",93.5304659373211,-231.08727739893,-216.032429932629,-271.749438106953,82.0584751163141,-132.529908834786,121.795074329047,131.75468360971,-22.7153223281207,-92.4884168103536
"sample_352",26.3053715897489,-231.08408911813,-223.435336342014,-26.1081797612796,79.0801200135596,-33.36866561847,-48.0621106534942,-53.4309089587727,-60.6388844170204,-68.1460494417693
"sample_948",-17.6611482991032,-328.954083138929,-290.985285199447,24.5920478677671,91.8158392293345,-51.3313288087443,121.849054892995,37.6184418160013,-199.018996229483,-82.3227153147511
"sample_750",1.73810370300374,-426.108708395327,-35.8957132276538,185.751600918396,2.43190188207262,-18.8207270394522,98.0814674013305,-31.848713429932,-131.302465089602,0.779030596398824
"sample_634",198.68489156527,-346.87078569474,-311.254197362031,255.30606517612,138.48435140617,-147.929973414689,1.98828449892446,71.2907572117265,-73.0145825685366,-34.9438128915908
"sample_4",-33.8715826427799,-202.54176813179,43.6138783731522,-205.26014170219,-171.392944003685,-155.521095004566,-125.969881576469,-131.315741190667,-11.4433385795195,-38.6848177029625
