"","simphe_mean0_hSquare0.7_cv0.1_QTN1000_A100_D0_AA0_AD0_DA0_DD0_epoch1649239502","simphe_mean0_hSquare0.7_cv0.1_QTN1000_A75_D25_AA0_AD0_DA0_DD0_epoch1649239502","simphe_mean0_hSquare0.7_cv0.1_QTN1000_A50_D50_AA0_AD0_DA0_DD0_epoch1649240345","simphe_mean0_hSquare0.7_cv0.1_QTN1000_A25_D75_AA0_AD0_DA0_DD0_epoch1649240345","simphe_mean0_hSquare0.7_cv0.1_QTN1000_A0_D100_AA0_AD0_DA0_DD0_epoch1649240989","simphe_mean0_hSquare0.7_cv0.1_QTN1000_A33_D33_AA34_AD0_DA0_DD0_epoch1649241541","simphe_mean0_hSquare0.7_cv0.1_QTN1000_A33_D33_AA0_AD34_DA0_DD0_epoch1649241541","simphe_mean0_hSquare0.7_cv0.1_QTN1000_A33_D33_AA0_AD0_DA34_DD0_epoch1649242513","simphe_mean0_hSquare0.7_cv0.1_QTN1000_A33_D33_AA0_AD0_DA0_DD34_epoch1649242513","simphe_mean0_hSquare0.7_cv0.1_QTN1000_A33_D33_AA8.5_AD8.5_DA8.5_DD8.5_epoch1649246514"
"sample_221",1771.83319534119,-1602.79964810746,-596.555312610765,25.712672842446,2454.27737749849,1312.09550539085,56.2963034873599,82.3412955519357,-1928.38141638772,1381.24753875206
"sample_126",1797.27124367455,-516.247778592389,1027.14392171184,-290.413251841041,452.923630876596,92.0816881056865,-822.638026507386,1094.1066506583,-1089.27761628643,2032.52806095855
"sample_813",-29.2119642017403,-1755.15771240822,1648.46982402252,1971.5926690172,-1084.19186644167,733.475393712225,1050.90541224958,-692.33872945889,720.798676453253,1355.69926151938
"sample_679",1311.4506734371,2235.51274166938,300.463272030947,-243.252113197552,-131.221106933145,365.564639151292,1252.79072533406,-60.1790474704925,376.357623329744,716.250863780573
"sample_809",-341.010256984982,3965.88697751618,-2486.07393527753,771.972638485511,310.507507068421,732.477074768323,-156.250719059389,364.078922559443,1393.38237820171,863.985807632899
"sample_838",-641.455848162634,1961.1511394115,1163.33329272744,2349.70791126768,-610.424928454684,1107.60741740583,-910.46810062505,1171.37136511635,873.930255227444,-13.3200173921193
"sample_806",-461.843954037815,-909.25704860269,-1108.213466238,-2105.89115755196,-432.520883860199,-14.290503052348,820.504560129132,273.965160468148,469.061887715491,1392.96552383116
"sample_211",-1919.24583976424,-800.066811967943,1682.60680476413,2878.46981064153,-1955.36572692063,1503.24555675976,-672.224172104077,1001.03077981453,2120.92809356237,932.377821982982
"sample_236",2473.73336364075,117.091608894963,-936.80516456606,1301.4204451823,1817.15531037355,1491.5436420622,-945.128062015629,1982.5330144335,948.044207900007,1997.90976795824
"sample_226",-1340.52340816587,1472.97429206686,546.542546391276,2964.38183604967,1155.25415664538,1152.92198720153,413.791567047042,536.442018931447,745.10522485357,1647.71284211649
"sample_214",4543.81220659232,2511.34980903633,1557.84007358344,3364.46457449198,1691.00572703535,1568.1412198472,-699.467388822591,4.17452047215897,934.01078742226,1066.56516054777
"sample_223",-119.728677340339,4257.40680251766,-655.12677980861,-976.402173348267,-4634.4629875047,-69.5705065354126,1594.22264366093,1800.50602305228,248.803113648249,1732.88327074347
"sample_243",-1745.97510313812,-649.859771481958,-473.271390949441,441.658424131129,2400.46588587656,2980.14787849586,203.864967137867,622.666612245173,-879.863630503065,1632.59167573936
"sample_215",1796.23739648175,613.029122809529,1661.99459022301,995.478504077664,1547.38483769308,959.037589202633,-436.891080852964,447.737670454761,-1365.20140492943,456.896131057624
"sample_218",4581.11127558309,490.242427060481,3288.85329283627,-2124.30209916435,-1502.37514447771,1450.59012593042,85.5844049176171,154.259865238958,2009.21825088316,1123.90795614236
"sample_123",2510.25101148776,2725.91458118174,2806.1594393182,-232.50218153784,-622.258671416754,1121.45122078226,451.474033823558,1572.02114822354,502.134267366921,1465.95719106797
"sample_242",1917.68852308196,3021.13644819676,-418.776063249124,-1665.52256019058,56.9606023147501,2074.43258524809,-815.027624386505,749.592851706925,208.558956414814,948.035262542222
"sample_262",-534.208041274662,-1206.43316933428,648.749398365137,791.016789584172,-1219.80428197038,723.973023032472,473.623858208526,594.140894477111,883.769616025739,997.901077581766
"sample_256",2354.26044080714,1536.58997921157,627.584288503528,946.2635170401,527.269086668722,-34.010063459357,459.069657359068,-261.708217153504,-554.732136582236,1270.83194038666
"sample_414",2518.48726761147,-841.959537761099,497.20253024408,-2215.51780306055,583.453048602735,876.440834253968,176.243469417059,1094.67368449911,-612.811249334861,783.117878462419
"sample_121",2010.16124878622,-770.977623852686,930.19416062764,-846.492909600259,-440.300419246164,1384.98374034302,636.400469384163,1024.99774410327,-168.795936358467,3029.15207790195
"sample_231",1716.01528030128,-2929.12201914235,-965.572815437002,2757.49957777999,-1042.54312494798,-209.390347964923,1317.22853749873,1465.66970241433,-641.416685351416,-790.49676229194
"sample_219",788.669460926026,-697.546559304404,796.353468113093,548.524519766758,-722.159251687155,1129.35319159388,401.38295524936,810.712270852249,620.767247507115,2559.18727213611
"sample_239",3283.34595358364,2629.82426901977,616.503519841657,72.8890139674956,1452.4727671641,4025.34070091439,-1541.51762857951,1784.96629961102,178.06132059751,-1629.88773475657
"sample_477",3019.00639858983,2924.33055899544,1281.31665171602,-2358.18882375425,1944.13235693012,476.784537350679,1244.49184390963,199.509541842065,-233.415543422331,1730.72776199181
"sample_593",3270.42547716253,-824.081896627696,-867.589030903473,1962.02991098682,1059.55687857123,373.878071476018,517.163628227808,1885.43715455656,88.1594893302191,37.2851216486257
"sample_133",4522.47143060807,1935.7019921232,-2097.99679077612,-182.872687006531,1186.17174705062,978.219077435568,201.120826040859,796.737951877,1097.7828155555,-1007.03892347372
"sample_501",3057.71228386164,987.431290694075,-119.742502613448,-1171.82646486912,-788.873604147845,-944.625489182761,-398.488298621317,386.993836895618,1417.98938271056,1347.92294215507
"sample_497",1624.29237722616,-86.2536616088153,-1688.54834585544,2375.78701350007,-3347.54362831659,-805.756873793003,259.424508644173,-1881.44386322275,1017.716669603,3162.46277981654
"sample_263",1276.72360543614,2735.21744905282,-2106.59826562458,113.35722983609,-854.227068042915,253.300692192681,566.90893136619,877.989303256572,866.868062731307,-339.201195628682
"sample_17",4213.94640491631,-187.348463016154,229.508285631618,-5.01850849848574,1459.43277904404,-200.932531320622,949.60337832262,2.65538750557113,-1182.81598264889,1723.64292550304
"sample_134",-1930.45934113605,2208.81509693044,356.058934018383,-1691.56471190775,-1386.65674371247,1628.69987092204,-229.035327337592,-1052.9396667046,-386.87831905704,1037.41544705933
"sample_7",-1217.36624024059,2480.4640795996,881.743492592415,1653.82425489022,-1089.21057878228,-1051.26688698612,-471.249223506738,325.064336600709,1492.7498316513,577.872127246598
"sample_191",1974.01217298753,-562.245704780611,-766.18745997319,-755.566492891047,2190.38341928338,2189.6620608557,-345.304874213648,1283.61608449994,-236.68356147066,-521.819789543021
"sample_104",1093.93599802432,3804.85486985333,47.2533409671719,1062.76434094535,-1643.01131363944,1538.1750345803,286.872469584242,-371.067435850701,-501.730072974534,149.496287803178
"sample_71",1042.94962578642,217.19548065134,1257.42475913433,-3954.34952035226,-3203.03765283109,-844.187444139406,-1767.4842419249,809.4145216302,899.488015724883,761.475941498566
"sample_526",2975.70098610586,3292.88018313119,-75.7930082135863,326.181587577019,-2897.83421935115,260.808733880582,29.1229692710716,-48.56051832629,67.5716597220008,737.036734035354
"sample_625",770.269557866096,2229.59260919751,1730.18259571536,-816.780955084874,-1254.17596013949,-647.180008317683,520.088144383961,278.364821914847,530.917632763751,1263.67004289353
"sample_562",-1753.64507920933,1224.39860127307,-113.957062567842,1213.52055754015,210.599302310967,-72.5038429324904,735.851155494962,1074.57783101608,1835.29728468733,-319.897401168095
"sample_470",2212.28991607601,2367.97504940072,683.817332173032,1531.24942493382,-1362.3296619264,941.017955398486,1363.57738985014,889.950533265908,603.937872166904,-1126.26140688072
"sample_429",-1492.1970756027,1451.62021290376,1868.96555168958,-900.592080671429,-511.010950238536,-1158.14154288366,-56.4206820701147,744.941314587275,177.960826172382,667.487978341929
"sample_1011",-2504.40956200247,2849.45523644636,853.811332440742,-1937.79406398604,2777.39828911979,375.58889035105,371.970080631831,-422.182475097605,-803.282307542373,-270.356713518459
"sample_328",381.107340345103,3857.35366500752,2533.96809148271,1557.3642318837,401.177771898748,-216.855710859463,143.625367790205,568.407518511323,121.337830337634,-6.4504088982107
"sample_362",336.184309699123,684.340655478956,968.589514007928,1941.87539072616,-2804.89931278977,241.050998252565,298.880782122717,1417.1195665278,-1084.19237205637,434.148941403444
"sample_30",1401.35229436476,1650.0029528003,2787.98930896816,-1489.84303555248,-927.089908832163,191.286997383534,-1025.37312444337,1930.53087844748,-139.743074488679,2097.31574977556
"sample_718",5009.12159654435,-150.432827070146,1945.33813799517,389.263232378946,2166.82071035295,1456.82565431436,59.1376081105635,1429.98834906092,491.298187452517,1928.38363243757
"sample_825",1884.05605103716,404.936002992176,2078.97292262573,873.026756080835,-2756.27034577135,1546.07370854175,591.553417019405,2019.16426637741,-202.387389170793,1577.28950316576
"sample_862",1111.553860653,-261.235945591564,-177.64247282274,407.697037016552,-972.427273466471,1189.49081889148,-131.853881895912,24.6818183829051,-2161.76960671935,1494.60099259807
"sample_768",1421.22720567942,-365.617607234489,-681.388026328146,102.545344044577,1895.83190751913,175.668904189541,1240.85937314115,-286.078707925285,-592.064736421325,-860.970003125624
"sample_550",-409.798237148915,1451.271594397,-488.434165510087,-558.09357952854,-150.439519677533,1148.61989366924,465.805395804463,896.193621063763,170.586471601076,-342.413281710996
"sample_528",465.801906198342,158.331114879939,-2483.8916331491,-840.084641834932,-328.547458418599,1215.76204929196,675.7338543602,785.241246042664,-537.686609328447,-127.066419072549
"sample_342",2357.83349914865,1335.8040160442,1397.65882829748,-1510.30818286448,1315.53534761992,70.8141604571514,-722.601168233965,800.957210925382,667.615114594947,215.062451697586
"sample_95",5743.03279151863,4205.487340594,-1661.67714224907,-1107.45958062513,-502.779424602599,-74.0518243842035,-65.9450735898454,644.814757171441,226.827751672162,1927.25601606015
"sample_178",1435.85665674764,96.3901669726552,-1113.07168415389,-65.2130031698089,-1998.9777443458,1633.12549864866,519.164926835125,-153.209505873741,-264.181280454492,-154.414975265932
"sample_2",-3786.25983020263,-248.788101406103,-112.627740384718,-1463.95390066511,-1152.50848569245,1375.88612076346,345.103741424535,396.911748924378,140.197347466835,149.68081441648
"sample_523",487.149631921979,1371.98156712846,-1063.70248009393,370.326038492186,-1909.30530843003,-54.7857173407345,727.923936629804,2970.08688007993,1052.29850973428,1313.35899953287
"sample_56",4389.4343125806,720.120639109088,-443.807611801845,-1931.99918661476,82.7235624585176,1488.10019757668,-167.162603306051,642.762932353301,-339.948376634279,755.90287866164
"sample_444",3389.79943144808,3015.26999918657,-1523.12508091101,471.471654483286,-770.270444142247,1273.9416875398,-509.757184302045,767.994956225178,-275.865156739737,1746.96653582328
"sample_449",1984.55294870467,3193.88897461054,-879.725136523582,411.588837243047,-1294.02795886668,-488.237633253403,1887.71416655159,1181.70400248923,-1482.18314663434,1062.37348328512
"sample_127",1966.15667942273,725.564140133937,789.150066053302,2245.68590999656,-447.251377098738,-215.74074983288,743.413079673245,676.617907267926,-488.132897913937,-375.517474473029
"sample_576",1080.78865213687,-307.395525044006,2704.05850191444,-1362.6104430167,-1272.14100962116,-1780.79697541262,1757.8065017995,2.30838540711212,-189.765176365623,1759.49021595793
"sample_686",-130.56907961029,800.902035771267,-1038.17450170564,-58.9692512013097,1173.69879001768,-666.734573735375,-305.17880080981,1169.65177275023,-636.177011533894,393.017488550079
"sample_195",307.85168489681,2690.13844458016,-98.7509906508463,-1409.34648763568,-2379.35486366213,205.359276509401,2077.61585508096,1470.61701201321,1461.25372867118,1821.06011818094
"sample_86",1753.40038978801,688.931587710762,63.4983656359203,-165.531110767536,-836.307037946677,-490.839497861402,-8.89596928481788,449.067487046491,405.449826770658,1126.48263502096
"sample_34",1334.04436051104,-220.843139797516,1662.79318955035,-44.4257719869346,1419.85322484914,1292.3436678743,448.165603409044,955.981144925511,25.5843186632848,1674.65517400845
"sample_265",-374.327969668496,535.171653080243,315.03669181913,-1745.42175573232,-1338.41071075615,-1610.13325496334,1110.96953071608,-929.882862347166,-425.379959650681,832.043001624988
"sample_537",436.217327116352,1082.00456122105,1799.6694311536,1932.15963595307,416.181276292599,-140.310469034364,118.911936413113,-299.65468743217,-315.353758914174,2160.81289463866
"sample_586",-2541.43294791875,-180.142436355676,2579.06402320469,-609.852370408329,-559.353517832375,423.974750939074,-122.234691551502,-588.269813650147,1113.38959920254,2739.89217251495
"sample_831",1102.54721254423,-303.097075055247,-2017.05937524747,-1221.36455669551,-517.465408043294,-326.550665946083,-34.2110196598647,1103.09723369989,1621.43416148285,3159.37379935167
"sample_653",1772.50930880151,2412.47402761568,866.549311246112,93.7008145111655,-3711.94303907706,1434.64536792103,-724.644337846622,-446.913347440285,56.3972260080886,-187.197402308582
"sample_793",1360.37968696206,1307.24194925201,-1046.1897337022,1515.93126708334,1670.28884014852,-69.2667235591837,-444.913399097234,2612.62379755441,-596.288678678372,-746.82041794122
"sample_713",3368.72218289068,3428.16772661371,1006.38683088325,2005.77482330943,-1445.54786647282,1156.7222145758,279.29781780407,951.926497403114,1191.60197966373,-535.440076625631
"sample_720",-1576.57199352007,-392.638975894358,-2182.04189097041,880.874204578468,593.544618859512,1364.82107328764,-882.940735442666,1859.11449176082,146.081366750082,-1556.02210405744
"sample_639",-2314.48153477092,376.321496459475,-1522.44135800416,-163.346454201384,-302.483504964536,1813.27991140007,-156.164857150651,70.6327931104456,-490.615213483797,-1142.03888896978
"sample_120",510.119754549928,-411.171169471,-1098.14517250762,-430.907541250917,-3264.01103017474,1267.85179549105,1707.22248869194,-2280.08546947306,1427.7505303698,2833.18874540849
"sample_268",5171.12317392921,1433.53286143389,-1595.13509046977,1437.2749687474,-3533.33738630828,-269.33898164988,148.800894018258,-955.79914341195,-1083.05626542267,576.047112582979
"sample_433",-938.413957788849,276.824727937101,-495.562070395118,1230.71213075234,2072.87455233232,99.2225021200748,1079.51554186506,884.828483545369,-1467.46928256312,104.723515591677
"sample_513",160.950989549228,-209.792981285119,1938.23587446137,499.706446169145,1351.57960029929,-817.246281539834,-258.647953627224,1892.90252590485,1804.24100891609,543.817063799522
"sample_92",892.8649035216,-1328.85315089736,1409.15979314677,2132.00431551387,1241.09393082081,237.162072448755,1689.31915148615,909.861774842304,-437.950508334417,3442.77517839927
"sample_719",1623.77869520826,301.561264135216,1518.73546951677,-209.649128834633,2173.98422020995,968.929077441823,739.775905711322,1375.24865561072,928.246589627913,3250.52896236394
"sample_629",1151.12548567722,3073.96212719593,1256.65773209279,1338.53083132399,-949.637080531785,3029.26060088276,0.246792768017201,-93.4767760015297,-38.3056989230672,2803.64974588363
"sample_756",-58.6204260859004,731.483858069965,2123.86426871675,-1697.03404145026,1014.00821198488,-136.109313917802,1166.54092873294,555.202466986546,1351.52579060282,355.889382973751
"sample_636",-1598.88801074508,-720.362719667726,-42.2763524251873,-413.872837976447,-1410.93832653364,-33.5395990599787,112.637107839989,1941.65372189841,-671.209778254288,1695.80150803237
"sample_807",432.288802094401,3218.81449853389,-71.7523989356889,342.66320068976,2611.62218309333,1132.89502658797,-913.872508754674,1316.0035768272,10.0725891096388,727.408488064761
"sample_1018",4858.09061557194,1949.14985624058,93.4960638973773,2323.56850012342,-1814.61521688151,1947.8807754393,44.1833430384804,-1641.29717640548,-1012.21602560803,-98.959217686637
"sample_993",6156.20118620846,2789.0224095179,-385.508474758422,2587.6742696856,-512.338273123433,1182.47430493778,98.1222797257352,1555.34303891492,119.306698744272,572.719545845463
"sample_1028",299.200952502574,4354.03827627052,1583.16977081377,-1529.83852893476,-340.64478730189,2075.52914100474,803.043242517251,78.8121215958699,1754.90613063722,2447.68341252052
"sample_880",2580.38953321091,720.144522820274,180.241273021481,2025.84927502202,3927.97395237134,854.923610135003,568.768866519697,1650.39274098618,1288.81200463378,-408.820347647677
"sample_1017",4019.4177897116,786.234376443894,-568.414691613946,1100.35834251178,-546.259605915046,1655.01074549708,-148.1908410378,2445.81140649232,-468.456013365192,502.710587023643
"sample_909",3185.49859626573,2286.15998391947,-62.3703401696974,1517.03170106182,-220.867741012861,1549.81704499056,-843.26850144925,2128.0893121066,649.630720954976,993.114305901058
"sample_983",4237.96538648144,524.938401567712,1651.89838827614,3053.45158939183,-175.740063359993,177.466882546884,134.115644609388,-36.715934942837,1037.31906326046,1131.73573521402
"sample_538",-1568.17666946971,-2893.43914710658,676.973749847516,451.500658901695,-1241.0986384315,-1260.70562343103,726.10422020228,1224.44127152353,-485.982055544053,1021.44760566849
"sample_1014",1969.78325778953,2413.90337066154,2297.17197264721,-1401.22087347758,2670.2217347337,261.254706284503,-42.7681383156332,631.392240857565,-1036.87851597322,875.885810402374
"sample_288",1272.04252948592,16.8378928860902,1482.04674266891,-2237.28874511554,2011.25819093274,1859.4028773703,840.600160868175,1034.92404404954,-1446.98121431766,1200.20560643014
"sample_234",-962.331735117725,2537.09144774924,2585.30311851519,1.36198955856423,4111.79741638367,-75.4708167936844,980.514881170352,2406.49702641682,90.7921155033292,-473.942195931196
"sample_253",2515.64151648868,-746.615598654188,1252.33197996484,3353.40569293878,645.490581939226,636.27245660781,2626.92372458286,981.927507655957,-944.294812366367,68.4691058698097
